Unnamed: 0,Num,case_filed,city,area,crime_description,age,sex,weapon,domain,police_department,closed
685,686,01-29-2020 13:00,Delhi,355,CYBERCRIME,50.0,F,Explosives,Other Crime,14.0,No
22143,22144,07-11-2022 15:00,Kolkata,505,BURGLARY,10.0,X,Other,Other Crime,6.0,Yes
24964,24965,11-06-2022 04:00,Bangalore,327,ASSAULT,58.0,M,Blunt Object,Violent Crime,7.0,Yes
33514,33515,10-28-2023 10:00,Bangalore,322,ARSON,22.0,F,Poison,Fire Accident,14.0,No
10290,10291,03-04-2021 18:00,Surat,187,IDENTITY THEFT,57.9,F,Knife,Violent Crime,2.8999999999999995,No
25158,25159,11-14-2022 06:00,Kolkata,358,TRAFFIC VIOLATION,24.0,M,Firearm,Traffic Fatality,19.0,Yes
6864,6865,10-13-2020 00:00,Delhi,311,EXTORTION,65.0,M,,Other Crime,9.0,No
38247,38248,05-12-2024 15:00,Mumbai,590,HOMICIDE,48.0,F,,Other Crime,3.0,Yes
4371,4372,07-01-2020 03:00,Pune,574,SHOPLIFTING,19.0,F,,Other Crime,10.0,No
22833,22834,08-09-2022 09:00,Mumbai,295,DOMESTIC VIOLENCE,72.0,X,,Violent Crime,13.0,No
16465,16466,11-17-2021 01:00,Delhi,219,ARSON,53.0,M,Blunt Object,Fire Accident,15.0,No
23619,23620,09-11-2022 03:00,Kolkata,213,CYBERCRIME,76.0,M,Blunt Object,Other Crime,12.0,No
8289,8290,12-11-2020 09:00,Chennai,452,VEHICLE - STOLEN,61.0,M,Firearm,Violent Crime,3.0,No
3009,3010,05-05-2020 09:00,Delhi,143,COUNTERFEITING,46.9,F,Poison,Other Crime,8.899999999999999,No
23755,23756,09-16-2022 19:00,Nagpur,495,SHOPLIFTING,36.0,M,Explosives,Other Crime,2.0,Yes
35726,35727,01-28-2024 14:00,Delhi,200,ROBBERY,68.0,M,Firearm,Violent Crime,18.0,No
29407,29408,05-10-2023 07:00,Hyderabad,127,FRAUD,52.0,M,Poison,Other Crime,13.0,No
6758,6759,10-08-2020 14:00,Bangalore,387,COUNTERFEITING,58.0,M,Firearm,Other Crime,10.0,No
32838,32839,09-30-2023 06:00,Lucknow,406,ROBBERY,77.0,F,Other,Violent Crime,14.0,No
1400,1401,02-28-2020 08:00,Bangalore,387,SHOPLIFTING,13.0,F,Explosives,Other Crime,12.0,Yes
6702,6703,10-06-2020 06:00,Lucknow,414,COUNTERFEITING,73.0,F,Explosives,Other Crime,4.0,No
7849,7850,11-23-2020 01:00,Kolkata,563,ARSON,42.0,F,Blunt Object,Fire Accident,10.0,Yes
1076,1077,02-14-2020 20:00,Kolkata,546,BURGLARY,50.0,F,Explosives,Other Crime,11.0,Yes
17191,17192,12-17-2021 07:00,Lucknow,536,TRAFFIC VIOLATION,12.0,F,,Traffic Fatality,6.0,Yes
27632,27633,02-25-2023 08:00,Kolkata,441,TRAFFIC VIOLATION,49.0,M,,Traffic Fatality,17.0,No
36988,36989,03-21-2024 04:00,Hyderabad,323,KIDNAPPING,15.0,M,,Other Crime,15.0,Yes
23096,23097,08-20-2022 08:00,Kalyan,395,DOMESTIC VIOLENCE,52.0,X,Firearm,Violent Crime,15.0,No
31084,31085,07-19-2023 04:00,Ludhiana,576,ILLEGAL POSSESSION,50.0,M,Knife,Other Crime,17.0,Yes
749,750,02-01-2020 05:00,Ludhiana,131,COUNTERFEITING,59.0,M,Blunt Object,Other Crime,12.0,Yes
6263,6264,09-17-2020 23:00,Chennai,203,SEXUAL ASSAULT,66.0,F,,Violent Crime,6.0,Yes
34136,34137,11-23-2023 08:00,Hyderabad,512,ILLEGAL POSSESSION,46.0,F,Blunt Object,Other Crime,12.0,No
9355,9356,01-24-2021 19:00,Lucknow,112,VANDALISM,35.0,M,Other,Other Crime,10.0,Yes
7850,7851,11-23-2020 02:00,Nagpur,529,TRAFFIC VIOLATION,58.0,F,,Traffic Fatality,14.0,No
28198,28199,03-20-2023 22:00,Thane,309,HOMICIDE,75.0,F,,Other Crime,10.0,Yes
29612,29613,05-18-2023 20:00,Mumbai,222,DOMESTIC VIOLENCE,25.0,M,Firearm,Violent Crime,5.0,Yes
36320,36321,02-22-2024 08:00,Kolkata,477,TRAFFIC VIOLATION,69.0,M,Firearm,Traffic Fatality,8.0,No
15199,15200,09-25-2021 07:00,Ghaziabad,461,VANDALISM,95.9,F,Blunt Object,Other Crime,23.9,Yes
31171,31172,07-22-2023 19:00,Ghaziabad,485,SEXUAL ASSAULT,26.0,F,Blunt Object,Violent Crime,15.0,No
26527,26528,01-10-2023 07:00,Kanpur,485,ILLEGAL POSSESSION,57.9,F,Knife,Other Crime,6.9,No
34383,34384,12-03-2023 15:00,Ludhiana,145,VANDALISM,66.9,F,Other,Other Crime,-3.1000000000000005,Yes
17987,17988,01-19-2022 11:00,Kolkata,443,HOMICIDE,49.9,X,Explosives,Other Crime,9.9,Yes
32712,32713,09-25-2023 00:00,Mumbai,310,KIDNAPPING,55.0,M,Poison,Other Crime,12.0,Yes
35519,35520,01-19-2024 23:00,Surat,574,DRUG OFFENSE,30.0,M,Poison,Other Crime,15.0,Yes
4695,4696,07-14-2020 15:00,Ahmedabad,300,DOMESTIC VIOLENCE,29.0,F,,Violent Crime,15.0,No
10426,10427,03-10-2021 10:00,Mumbai,425,HOMICIDE,68.0,F,Other,Other Crime,18.0,Yes
6858,6859,10-12-2020 18:00,Delhi,542,HOMICIDE,38.9,F,Poison,Other Crime,10.9,Yes
21029,21030,05-26-2022 05:00,Mumbai,441,TRAFFIC VIOLATION,51.0,X,Firearm,Traffic Fatality,6.0,Yes
15929,15930,10-25-2021 17:00,Hyderabad,207,CYBERCRIME,24.9,M,Blunt Object,Other Crime,6.9,No
5312,5313,08-09-2020 08:00,Mumbai,338,SEXUAL ASSAULT,26.0,M,Firearm,Violent Crime,11.0,Yes
10748,10749,03-23-2021 20:00,Chennai,386,TRAFFIC VIOLATION,43.9,M,Firearm,Traffic Fatality,2.8999999999999995,Yes
15061,15062,09-19-2021 13:00,Pune,235,TRAFFIC VIOLATION,60.9,F,Knife,Traffic Fatality,7.899999999999999,Yes
38524,38525,05-24-2024 04:00,Hyderabad,475,FIREARM OFFENSE,62.0,F,Knife,Fire Accident,13.0,No
18677,18678,02-17-2022 05:00,Jaipur,463,DRUG OFFENSE,65.9,X,Firearm,Other Crime,27.9,Yes
32905,32906,10-03-2023 01:00,Kolkata,477,ILLEGAL POSSESSION,63.0,F,Blunt Object,Other Crime,13.0,Yes
26874,26875,01-24-2023 18:00,Jaipur,441,DOMESTIC VIOLENCE,72.0,F,Other,Violent Crime,11.0,No
34681,34682,12-16-2023 01:00,Kanpur,261,SHOPLIFTING,27.0,F,,Other Crime,18.0,No
30898,30899,07-11-2023 10:00,Chennai,284,VEHICLE - STOLEN,68.9,F,,Violent Crime,4.9,Yes
12653,12654,06-11-2021 05:00,Kolkata,282,ILLEGAL POSSESSION,21.9,M,Knife,Other Crime,11.9,Yes
12782,12783,06-16-2021 14:00,Bangalore,157,TRAFFIC VIOLATION,16.0,F,Other,Traffic Fatality,13.0,Yes
12729,12730,06-14-2021 09:00,Bangalore,245,VANDALISM,63.0,F,Other,Other Crime,17.0,No
19650,19651,03-29-2022 18:00,Hyderabad,554,TRAFFIC VIOLATION,41.9,M,Firearm,Traffic Fatality,11.9,No
15821,15822,10-21-2021 05:00,Bangalore,308,COUNTERFEITING,69.0,F,Explosives,Other Crime,8.0,Yes
87,88,01-04-2020 15:00,Rajkot,345,ROBBERY,11.0,F,Firearm,Violent Crime,1.0,No
20661,20662,05-10-2022 21:00,Hyderabad,182,COUNTERFEITING,75.0,M,Firearm,Other Crime,5.0,No
29131,29132,04-28-2023 19:00,Hyderabad,144,VANDALISM,46.0,F,Firearm,Other Crime,10.0,Yes
18365,18366,02-04-2022 05:00,Visakhapatnam,372,PUBLIC INTOXICATION,18.0,M,Other,Other Crime,6.0,Yes
3701,3702,06-03-2020 05:00,Surat,145,KIDNAPPING,13.0,M,,Other Crime,10.0,No
20148,20149,04-19-2022 12:00,Rajkot,390,COUNTERFEITING,56.0,F,Poison,Other Crime,17.0,Yes
3116,3117,05-09-2020 20:00,Bhopal,392,FIREARM OFFENSE,65.0,M,Blunt Object,Fire Accident,14.0,No
34340,34341,12-01-2023 20:00,Chennai,279,DOMESTIC VIOLENCE,14.0,F,Other,Violent Crime,18.0,No
16165,16166,11-04-2021 13:00,Ghaziabad,407,CYBERCRIME,20.0,F,Explosives,Other Crime,10.0,Yes
12563,12564,06-07-2021 11:00,Pune,481,SHOPLIFTING,78.0,F,Poison,Other Crime,19.0,Yes
34605,34606,12-12-2023 21:00,Lucknow,244,SEXUAL ASSAULT,55.0,F,Explosives,Violent Crime,11.0,No
7423,7424,11-05-2020 07:00,Bangalore,188,HOMICIDE,52.0,M,Poison,Other Crime,15.0,Yes
7027,7028,10-19-2020 19:00,Visakhapatnam,100,FRAUD,74.0,F,Explosives,Other Crime,5.0,No
5702,5703,08-25-2020 14:00,Lucknow,135,CYBERCRIME,57.0,F,Explosives,Other Crime,3.0,Yes
38500,38501,05-23-2024 04:00,Ahmedabad,573,IDENTITY THEFT,19.0,F,Firearm,Violent Crime,3.0,No
12615,12616,06-09-2021 15:00,Delhi,110,HOMICIDE,54.0,F,Knife,Other Crime,8.0,No
34834,34835,12-22-2023 10:00,Pune,268,KIDNAPPING,12.0,F,Knife,Other Crime,13.0,Yes
8127,8128,12-04-2020 15:00,Kolkata,434,ARSON,41.0,M,Knife,Fire Accident,5.0,No
39626,39627,07-09-2024 02:00,Surat,210,SEXUAL ASSAULT,36.0,F,Explosives,Violent Crime,9.0,Yes
17379,17380,12-25-2021 03:00,Ahmedabad,469,KIDNAPPING,52.0,F,Explosives,Other Crime,2.0,No
22401,22402,07-22-2022 09:00,Mumbai,511,PUBLIC INTOXICATION,32.0,F,,Other Crime,2.0,No
36596,36597,03-04-2024 20:00,Patna,175,ILLEGAL POSSESSION,56.0,F,Firearm,Other Crime,6.0,No
21671,21672,06-21-2022 23:00,Pune,419,TRAFFIC VIOLATION,72.0,X,Firearm,Traffic Fatality,4.0,Yes
6956,6957,10-16-2020 20:00,Mumbai,298,VEHICLE - STOLEN,42.0,M,Other,Violent Crime,19.0,Yes
23157,23158,08-22-2022 21:00,Delhi,330,TRAFFIC VIOLATION,51.9,F,,Traffic Fatality,-0.1000000000000005,No
18459,18460,02-08-2022 03:00,Delhi,414,DRUG OFFENSE,57.0,M,Poison,Other Crime,11.0,No
32314,32315,09-08-2023 10:00,Bhopal,432,ARSON,9.9,F,Blunt Object,Fire Accident,12.9,No
18562,18563,02-12-2022 10:00,Hyderabad,506,SEXUAL ASSAULT,34.0,M,Poison,Violent Crime,19.0,Yes
37346,37347,04-05-2024 02:00,Hyderabad,277,BURGLARY,32.0,F,Poison,Other Crime,12.0,No
18888,18889,02-26-2022 00:00,Ahmedabad,533,VEHICLE - STOLEN,35.0,X,Firearm,Violent Crime,18.0,No
25629,25630,12-03-2022 21:00,Ahmedabad,487,TRAFFIC VIOLATION,27.0,M,Poison,Traffic Fatality,7.0,Yes
5206,5207,08-04-2020 22:00,Bangalore,355,CYBERCRIME,11.0,F,Blunt Object,Other Crime,18.0,Yes
28979,28980,04-22-2023 11:00,Delhi,479,PUBLIC INTOXICATION,41.0,X,Firearm,Other Crime,2.0,No
34658,34659,12-15-2023 02:00,Jaipur,448,FIREARM OFFENSE,17.0,M,Blunt Object,Fire Accident,12.0,No
39124,39125,06-18-2024 04:00,Pune,423,TRAFFIC VIOLATION,29.0,F,Explosives,Traffic Fatality,6.0,Yes
32720,32721,09-25-2023 08:00,Delhi,108,KIDNAPPING,31.0,F,Firearm,Other Crime,6.0,No
20730,20731,05-13-2022 18:00,Visakhapatnam,586,FIREARM OFFENSE,19.9,M,Poison,Fire Accident,-0.1000000000000005,No
14157,14158,08-12-2021 21:00,Mumbai,588,FIREARM OFFENSE,33.0,M,Explosives,Fire Accident,3.0,Yes
27326,27327,02-12-2023 14:00,Mumbai,490,HOMICIDE,26.0,X,Blunt Object,Other Crime,8.0,No
7255,7256,10-29-2020 07:00,Kolkata,549,ROBBERY,77.0,M,Knife,Violent Crime,12.0,Yes
35222,35223,01-07-2024 14:00,Rajkot,596,VANDALISM,78.0,M,Blunt Object,Other Crime,10.0,Yes
14364,14365,08-21-2021 12:00,Agra,206,PUBLIC INTOXICATION,71.0,M,Explosives,Other Crime,8.0,No
24927,24928,11-04-2022 15:00,Pune,334,SHOPLIFTING,17.9,F,Explosives,Other Crime,3.9,Yes
18379,18380,02-04-2022 19:00,Lucknow,231,DOMESTIC VIOLENCE,57.0,F,Other,Violent Crime,5.0,Yes
23622,23623,09-11-2022 06:00,Chennai,294,BURGLARY,42.0,M,,Other Crime,4.0,Yes
19604,19605,03-27-2022 20:00,Pune,449,HOMICIDE,72.0,M,Firearm,Other Crime,6.0,No
5944,5945,09-04-2020 16:00,Ghaziabad,480,VEHICLE - STOLEN,52.0,F,,Violent Crime,7.0,No
26483,26484,01-08-2023 11:00,Kolkata,339,EXTORTION,24.0,X,Explosives,Other Crime,5.0,Yes
33339,33340,10-21-2023 03:00,Mumbai,283,SEXUAL ASSAULT,79.0,M,Other,Violent Crime,3.0,Yes
35832,35833,02-02-2024 00:00,Delhi,442,BURGLARY,39.0,F,Poison,Other Crime,8.0,No
4984,4985,07-26-2020 16:00,Kolkata,228,BURGLARY,61.0,F,Explosives,Other Crime,15.0,Yes
26015,26016,12-19-2022 23:00,Nagpur,511,CYBERCRIME,53.0,X,Explosives,Other Crime,8.0,Yes
26746,26747,01-19-2023 10:00,Pune,135,DRUG OFFENSE,67.0,M,Knife,Other Crime,2.0,Yes
2320,2321,04-06-2020 16:00,Mumbai,181,CYBERCRIME,75.0,M,Poison,Other Crime,12.0,Yes
2141,2142,03-30-2020 05:00,Ahmedabad,506,EXTORTION,47.0,F,Poison,Other Crime,19.0,Yes
244,245,01-11-2020 04:00,Nagpur,423,ROBBERY,58.0,F,Firearm,Violent Crime,17.0,Yes
29970,29971,06-02-2023 18:00,Indore,199,ILLEGAL POSSESSION,10.0,F,Blunt Object,Other Crime,1.0,Yes
5913,5914,09-03-2020 09:00,Ludhiana,171,DOMESTIC VIOLENCE,72.0,F,,Violent Crime,19.0,No
32844,32845,09-30-2023 12:00,Ghaziabad,300,SEXUAL ASSAULT,59.0,F,Other,Violent Crime,8.0,No
3454,3455,05-23-2020 22:00,Mumbai,220,FIREARM OFFENSE,68.0,F,Explosives,Fire Accident,19.0,No
25519,25520,11-29-2022 07:00,Kanpur,237,VEHICLE - STOLEN,19.0,M,Blunt Object,Violent Crime,5.0,No
17648,17649,01-05-2022 08:00,Jaipur,489,SEXUAL ASSAULT,50.0,X,Firearm,Violent Crime,3.0,No
11312,11313,04-16-2021 08:00,Jaipur,579,FRAUD,48.0,M,Poison,Other Crime,4.0,Yes
19009,19010,03-03-2022 01:00,Hyderabad,145,KIDNAPPING,44.0,M,,Other Crime,4.0,Yes
25122,25123,11-12-2022 18:00,Ludhiana,398,ROBBERY,40.0,M,Other,Violent Crime,6.0,Yes
9089,9090,01-13-2021 17:00,Surat,494,EXTORTION,59.0,M,Blunt Object,Other Crime,13.0,No
10695,10696,03-21-2021 15:00,Patna,120,IDENTITY THEFT,38.0,F,Blunt Object,Violent Crime,11.0,Yes
4880,4881,07-22-2020 08:00,Delhi,127,FRAUD,19.0,M,Other,Other Crime,1.0,No
6362,6363,09-22-2020 02:00,Ludhiana,571,HOMICIDE,45.0,F,Other,Other Crime,14.0,No
13443,13444,07-14-2021 03:00,Mumbai,477,ILLEGAL POSSESSION,46.0,M,Poison,Other Crime,18.0,No
30730,30731,07-04-2023 10:00,Delhi,300,EXTORTION,57.0,M,Knife,Other Crime,19.0,No
238,239,01-10-2020 22:00,Delhi,418,FIREARM OFFENSE,65.0,M,Knife,Fire Accident,15.0,No
22804,22805,08-08-2022 04:00,Chennai,542,COUNTERFEITING,61.0,M,Poison,Other Crime,5.0,No
39574,39575,07-06-2024 22:00,Patna,540,ROBBERY,17.0,F,Explosives,Violent Crime,2.0,Yes
12304,12305,05-27-2021 16:00,Ghaziabad,173,KIDNAPPING,18.0,F,Other,Other Crime,5.0,No
6386,6387,09-23-2020 02:00,Ludhiana,219,ARSON,71.0,F,Other,Fire Accident,14.0,Yes
10763,10764,03-24-2021 11:00,Faridabad,441,VANDALISM,77.0,F,Poison,Other Crime,13.0,Yes
38948,38949,06-10-2024 20:00,Mumbai,320,FIREARM OFFENSE,50.0,F,Firearm,Fire Accident,14.0,No
22918,22919,08-12-2022 22:00,Delhi,518,DOMESTIC VIOLENCE,76.0,M,,Violent Crime,7.0,No
11207,11208,04-11-2021 23:00,Agra,169,FRAUD,23.0,F,Poison,Other Crime,14.0,No
4700,4701,07-14-2020 20:00,Srinagar,435,ILLEGAL POSSESSION,47.0,F,Blunt Object,Other Crime,5.0,Yes
22932,22933,08-13-2022 12:00,Bangalore,253,HOMICIDE,69.0,X,,Other Crime,3.0,No
32233,32234,09-05-2023 01:00,Ludhiana,341,BURGLARY,49.0,F,Other,Other Crime,19.0,Yes
19376,19377,03-18-2022 08:00,Pune,358,TRAFFIC VIOLATION,13.0,X,Poison,Traffic Fatality,8.0,Yes
11679,11680,05-01-2021 15:00,Delhi,132,VEHICLE - STOLEN,63.0,M,Other,Violent Crime,17.0,No
23429,23430,09-03-2022 05:00,Mumbai,477,SEXUAL ASSAULT,23.0,M,Other,Violent Crime,6.0,No
32255,32256,09-05-2023 23:00,Varanasi,478,KIDNAPPING,79.0,M,Other,Other Crime,9.0,No
14267,14268,08-17-2021 11:00,Thane,593,PUBLIC INTOXICATION,75.0,M,Explosives,Other Crime,10.0,Yes
23118,23119,08-21-2022 06:00,Lucknow,164,TRAFFIC VIOLATION,29.0,X,Knife,Traffic Fatality,8.0,No
34160,34161,11-24-2023 08:00,Bangalore,351,COUNTERFEITING,74.0,F,Firearm,Other Crime,18.0,Yes
9344,9345,01-24-2021 08:00,Delhi,251,HOMICIDE,20.0,F,Firearm,Other Crime,19.0,Yes
26061,26062,12-21-2022 21:00,Bangalore,352,SHOPLIFTING,73.0,X,,Other Crime,12.0,Yes
33432,33433,10-25-2023 00:00,Patna,240,BURGLARY,37.0,F,,Other Crime,8.0,Yes
18088,18089,01-23-2022 16:00,Pune,174,CYBERCRIME,49.0,F,Other,Other Crime,9.0,Yes
37653,37654,04-17-2024 21:00,Delhi,573,ARSON,36.0,M,Blunt Object,Fire Accident,8.0,No
25556,25557,11-30-2022 20:00,Ghaziabad,441,PUBLIC INTOXICATION,58.0,M,,Other Crime,15.0,No
741,742,01-31-2020 21:00,Ahmedabad,502,DOMESTIC VIOLENCE,62.0,M,Poison,Violent Crime,3.0,Yes
39895,39896,07-20-2024 07:00,Ludhiana,543,ASSAULT,49.0,M,,Violent Crime,8.0,Yes
11004,11005,04-03-2021 12:00,Ludhiana,244,DOMESTIC VIOLENCE,21.0,F,Explosives,Violent Crime,4.0,No
33953,33954,11-15-2023 17:00,Kanpur,371,IDENTITY THEFT,41.0,F,Explosives,Violent Crime,16.0,No
21034,21035,05-26-2022 10:00,Delhi,586,HOMICIDE,78.0,F,Blunt Object,Other Crime,15.0,No
36239,36240,02-18-2024 23:00,Bangalore,469,IDENTITY THEFT,16.0,F,Poison,Violent Crime,4.0,Yes
30949,30950,07-13-2023 13:00,Ahmedabad,515,IDENTITY THEFT,66.0,M,Firearm,Violent Crime,12.0,No
7976,7977,11-28-2020 08:00,Delhi,561,PUBLIC INTOXICATION,71.0,F,Explosives,Other Crime,16.0,Yes
2802,2803,04-26-2020 18:00,Pune,339,ILLEGAL POSSESSION,18.0,M,Knife,Other Crime,7.0,Yes
39327,39328,06-26-2024 15:00,Nagpur,383,ROBBERY,36.0,M,Firearm,Violent Crime,13.0,No
21659,21660,06-21-2022 11:00,Chennai,200,SEXUAL ASSAULT,49.9,F,,Violent Crime,3.9,No
25169,25170,11-14-2022 17:00,Bangalore,156,VANDALISM,60.0,M,Firearm,Other Crime,4.0,No
2121,2122,03-29-2020 09:00,Bhopal,263,SHOPLIFTING,70.0,M,Blunt Object,Other Crime,13.0,Yes
29365,29366,05-08-2023 13:00,Srinagar,531,IDENTITY THEFT,31.0,M,Firearm,Violent Crime,12.0,No
15997,15998,10-28-2021 13:00,Ghaziabad,506,CYBERCRIME,41.9,F,Knife,Other Crime,7.899999999999999,No
37064,37065,03-24-2024 08:00,Mumbai,256,SHOPLIFTING,37.0,F,Poison,Other Crime,4.0,No
24724,24725,10-27-2022 04:00,Surat,450,BURGLARY,77.0,X,Firearm,Other Crime,7.0,No
3667,3668,06-01-2020 19:00,Bangalore,561,DOMESTIC VIOLENCE,49.0,M,Firearm,Violent Crime,17.0,No
28852,28853,04-17-2023 04:00,Indore,502,VANDALISM,62.0,F,Firearm,Other Crime,16.0,Yes
24164,24165,10-03-2022 20:00,Jaipur,218,CYBERCRIME,8.899999999999999,F,Blunt Object,Other Crime,-4.1000000000000005,Yes
5161,5162,08-03-2020 01:00,Kolkata,272,ASSAULT,51.0,F,Blunt Object,Violent Crime,9.0,Yes
39297,39298,06-25-2024 09:00,Mumbai,138,DOMESTIC VIOLENCE,13.0,M,Blunt Object,Violent Crime,6.0,Yes
34982,34983,12-28-2023 14:00,Meerut,142,DRUG OFFENSE,17.0,M,Other,Other Crime,11.0,Yes
32122,32123,08-31-2023 10:00,Chennai,437,ILLEGAL POSSESSION,35.0,F,Firearm,Other Crime,10.0,Yes
39305,39306,06-25-2024 17:00,Kanpur,509,VEHICLE - STOLEN,68.0,M,,Violent Crime,4.0,No
19677,19678,03-30-2022 21:00,Lucknow,323,TRAFFIC VIOLATION,64.0,F,Knife,Traffic Fatality,12.0,No
18420,18421,02-06-2022 12:00,Delhi,452,HOMICIDE,87.9,X,Explosives,Other Crime,39.900000000000006,Yes
32773,32774,09-27-2023 13:00,Kanpur,231,VANDALISM,11.0,F,Blunt Object,Other Crime,1.0,Yes
26364,26365,01-03-2023 12:00,Bangalore,317,PUBLIC INTOXICATION,64.9,M,Blunt Object,Other Crime,-3.1000000000000005,No
20644,20645,05-10-2022 04:00,Nagpur,519,ILLEGAL POSSESSION,49.0,X,Blunt Object,Other Crime,2.0,Yes
17363,17364,12-24-2021 11:00,Bhopal,393,ASSAULT,67.0,X,,Violent Crime,7.0,No
7792,7793,11-20-2020 16:00,Faridabad,372,HOMICIDE,29.9,F,Knife,Other Crime,0.8999999999999995,Yes
31632,31633,08-11-2023 00:00,Chennai,191,CYBERCRIME,55.0,F,,Other Crime,10.0,Yes
15417,15418,10-04-2021 09:00,Kanpur,377,SHOPLIFTING,28.0,M,Firearm,Other Crime,15.0,Yes
2996,2997,05-04-2020 20:00,Agra,281,ARSON,24.0,M,Blunt Object,Fire Accident,6.0,Yes
30795,30796,07-07-2023 03:00,Bangalore,564,EXTORTION,60.0,F,Explosives,Other Crime,15.0,Yes
18928,18929,02-27-2022 16:00,Jaipur,480,VANDALISM,18.0,M,Poison,Other Crime,4.0,Yes
20209,20210,04-22-2022 01:00,Hyderabad,382,ROBBERY,43.0,X,,Violent Crime,1.0,Yes
1932,1933,03-21-2020 12:00,Kolkata,585,PUBLIC INTOXICATION,52.9,M,Knife,Other Crime,9.9,Yes
23562,23563,09-08-2022 18:00,Rajkot,290,SHOPLIFTING,75.0,X,Explosives,Other Crime,8.0,No
37480,37481,04-10-2024 16:00,Ahmedabad,188,FRAUD,26.0,F,Firearm,Other Crime,7.0,No
18227,18228,01-29-2022 11:00,Kolkata,401,HOMICIDE,30.9,X,Firearm,Other Crime,0.8999999999999995,No
3148,3149,05-11-2020 04:00,Bangalore,515,FIREARM OFFENSE,69.0,F,Explosives,Fire Accident,15.0,Yes
13146,13147,07-01-2021 18:00,Pune,593,TRAFFIC VIOLATION,37.0,F,Poison,Traffic Fatality,17.0,Yes
10068,10069,02-23-2021 12:00,Nagpur,488,DOMESTIC VIOLENCE,30.0,F,Firearm,Violent Crime,13.0,Yes
9867,9868,02-15-2021 03:00,Kolkata,525,VEHICLE - STOLEN,34.0,F,,Violent Crime,18.0,No
33777,33778,11-08-2023 09:00,Hyderabad,114,VANDALISM,71.9,M,Firearm,Other Crime,33.900000000000006,No
23379,23380,09-01-2022 03:00,Bangalore,496,DRUG OFFENSE,68.0,F,Knife,Other Crime,13.0,No
24268,24269,10-08-2022 04:00,Bangalore,357,HOMICIDE,59.0,M,Poison,Other Crime,4.0,Yes
27816,27817,03-05-2023 00:00,Lucknow,171,CYBERCRIME,101.9,X,Knife,Other Crime,40.900000000000006,No
23355,23356,08-31-2022 03:00,Kanpur,170,IDENTITY THEFT,27.9,X,,Violent Crime,6.9,No
11669,11670,05-01-2021 05:00,Hyderabad,312,ROBBERY,33.9,M,Explosives,Violent Crime,10.9,Yes
15701,15702,10-16-2021 05:00,Hyderabad,397,KIDNAPPING,46.0,F,Firearm,Other Crime,14.0,Yes
15110,15111,09-21-2021 14:00,Delhi,182,ROBBERY,14.0,F,Explosives,Violent Crime,1.0,Yes
39515,39516,07-04-2024 11:00,Chennai,202,COUNTERFEITING,27.0,M,Knife,Other Crime,7.0,Yes
9634,9635,02-05-2021 10:00,Hyderabad,417,DRUG OFFENSE,21.0,M,Poison,Other Crime,12.0,No
19182,19183,03-10-2022 06:00,Bangalore,457,DOMESTIC VIOLENCE,66.0,M,Explosives,Violent Crime,9.0,No
40073,40074,07-27-2024 17:00,Bangalore,172,EXTORTION,22.0,F,Poison,Other Crime,10.0,Yes
970,971,02-10-2020 10:00,Bangalore,372,VEHICLE - STOLEN,32.0,M,,Violent Crime,15.0,No
9543,9544,02-01-2021 15:00,Bangalore,171,FRAUD,75.0,M,Knife,Other Crime,14.0,Yes
11123,11124,04-08-2021 11:00,Mumbai,218,ARSON,29.0,F,Other,Fire Accident,18.0,No
35844,35845,02-02-2024 12:00,Kolkata,598,TRAFFIC VIOLATION,44.0,M,Other,Traffic Fatality,11.0,No
30120,30121,06-09-2023 00:00,Delhi,136,CYBERCRIME,22.0,M,Knife,Other Crime,17.0,Yes
27162,27163,02-05-2023 18:00,Delhi,503,ROBBERY,46.0,F,Firearm,Violent Crime,9.0,No
20119,20120,04-18-2022 07:00,Mumbai,300,BURGLARY,57.0,X,Explosives,Other Crime,15.0,Yes
20293,20294,04-25-2022 13:00,Nagpur,335,FIREARM OFFENSE,72.0,F,Blunt Object,Fire Accident,13.0,No
3853,3854,06-09-2020 13:00,Ahmedabad,284,EXTORTION,47.9,F,,Other Crime,5.9,No
31599,31600,08-09-2023 15:00,Kolkata,350,COUNTERFEITING,33.0,F,Firearm,Other Crime,11.0,Yes
28627,28628,04-07-2023 19:00,Mumbai,116,VEHICLE - STOLEN,33.0,F,Knife,Violent Crime,13.0,No
14097,14098,08-10-2021 09:00,Chennai,569,HOMICIDE,74.0,F,Explosives,Other Crime,9.0,Yes
9686,9687,02-07-2021 14:00,Delhi,508,HOMICIDE,68.9,M,Blunt Object,Other Crime,-2.1000000000000005,Yes
39581,39582,07-07-2024 05:00,Pune,530,HOMICIDE,11.0,F,Poison,Other Crime,4.0,No
25322,25323,11-21-2022 02:00,Hyderabad,133,KIDNAPPING,36.0,F,Explosives,Other Crime,14.0,No
4015,4016,06-16-2020 07:00,Bangalore,140,FIREARM OFFENSE,53.9,M,Explosives,Fire Accident,-3.1000000000000005,Yes
33216,33217,10-16-2023 00:00,Agra,373,FRAUD,32.0,F,Other,Other Crime,17.0,No
11943,11944,05-12-2021 15:00,Kolkata,182,DRUG OFFENSE,71.0,F,Other,Other Crime,12.0,Yes
24402,24403,10-13-2022 18:00,Meerut,290,CYBERCRIME,41.0,X,,Other Crime,2.0,Yes
